사고신고사유,사고일시,공정율,날씨,지역,공사종류,공사비,공종(소분류),사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상~20미만 사망자,20이상~30미만 사망자,30이상~40미만 사망자,40이상~50미만 사망자,50이상~60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상~20미만 부상자,20이상~30미만 부상자,30이상~40미만 부상자,40이상~50미만 부상자,50이상~60미만 부상자,60이상 부상자
3일이상 휴업이 필요한 부상,2020-09-16 10:20,50~59%,맑음,인천광역시,산업환경설비/환경시설/환경오염방지시설,300억 ~ 500억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-16 11:00,30~39%,맑음,서울특별시,건축/건축물/근린생활시설,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2020-09-16 11:00,30~39%,맑음,인천광역시,건축/건축물/공장,"500억 ~ 1,000억원 미만",건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-09-16 11:00,10% 미만,맑음,충청북도,건축/건축물/창고시설,300억 ~ 500억원 미만,지반조사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2020-09-16 11:05,90% 이상,맑음,서울특별시,건축/건축물/숙박시설,5억 ~ 10억원 미만,철근콘크리트공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-09-16 13:15,20~29%,맑음,경상북도,건축/건축물/기타,2억 ~ 3억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2020-09-16 14:15,70~79%,맑음,전라북도,토목/상하수도/상수도,5억 ~ 10억원 미만,관공사,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상",2020-09-16 14:30,30~39%,맑음,인천광역시,건축/건축물/교육연구시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-16 15:00,30~39%,맑음,인천광역시,토목/항만/방파제,50억 ~ 100억원 미만,항만공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-16 15:10,80~89%,맑음,서울특별시,건축/건축물/업무시설,100억 ~ 150억원 미만,건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-16 15:30,90% 이상,맑음,전라북도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-17 7:30,10% 미만,흐림,서울특별시,토목/도로/도로,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-17 9:30,10% 미만,맑음,경상북도,건축/건축물/문화 및 집회시설,1억 ~ 2억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-17 10:00,90% 이상,맑음,경기도,토목/상하수도/하수도,"1,000억원 이상",관공사 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-17 10:20,90% 이상,맑음,서울특별시,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-09-17 11:50,20~29%,맑음,경상남도,토목/도로/도로,3억 ~ 5억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-17 13:30,80~89%,맑음,경기도,토목/상하수도/하수도,150억 ~ 200억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-17 14:00,80~89%,맑음,서울특별시,토목/도로/도로,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-17 15:00,50~59%,흐림,경상북도,건축/건축물/공동주택,1억 ~ 2억원 미만,방수공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-17 15:00,40~49%,강우,대구광역시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",조적공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-17 15:30,50~59%,흐림,강원도,산업환경설비/발전시설,"1,000억원 이상",토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-17 16:00,90% 이상,맑음,세종특별자치시,조경/공원,200억 ~ 300억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-17 17:30,60~69%,맑음,인천광역시,건축/건축물/창고시설,"1,000억원 이상",도장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-18 7:10,90% 이상,맑음,경기도,건축/건축물/공장,"1,000억원 이상",산업설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2020-09-18 7:30,10% 미만,흐림,경기도,건축/건축물/단독주택,3억 ~ 5억원 미만,건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-18 7:40,30~39%,흐림,부산광역시,건축/건축물/근린생활시설,10억 ~ 20억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2020-09-18 7:58,90% 이상,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",금속공사,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-09-18 9:30,60~69%,맑음,서울특별시,건축/건축물/종교시설,20억 ~ 50억원 미만,수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상",2020-09-18 9:55,80~89%,맑음,전라북도,건축/건축물/업무시설,200억 ~ 300억원 미만,전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-18 10:00,40~49%,맑음,세종특별자치시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-18 11:25,30~39%,맑음,대구광역시,건축/건축물/근린생활시설,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-18 13:00,90% 이상,맑음,전라북도,건축/건축물/공동주택,10억 ~ 20억원 미만,기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-18 13:10,90% 이상,맑음,경기도,건축/건축물/공동주택,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-18 13:15,80~89%,맑음,충청북도,토목/도로/도로,"500억 ~ 1,000억원 미만",도로 및 포장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-18 14:00,60~69%,흐림,경기도,건축/건축물/교육연구시설,150억 ~ 200억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-18 14:00,10~19%,맑음,충청북도,건축/건축물/숙박시설,10억 ~ 20억원 미만,건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-18 14:30,50~59%,맑음,충청남도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-18 15:30,20~29%,흐림,강원도,건축/건축물/공동주택,50억 ~ 100억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-18 16:00,90% 이상,흐림,경상남도,산업환경설비/발전시설,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-18 17:30,40~49%,맑음,서울특별시,건축/건축물/공동주택,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-18 20:50,80~89%,맑음,경기도,건축/건축물/공장,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-19 10:30,70~79%,흐림,경기도,건축/건축물/종교시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-19 10:41,40~49%,맑음,충청북도,토목/상하수도/상수도,50억 ~ 100억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-19 11:40,40~49%,흐림,전라북도,건축/건축물/교육연구시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-19 13:30,40~49%,맑음,경기도,건축/건축물/근린생활시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-19 13:30,10~19%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-19 13:58,10% 미만,맑음,충청남도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-19 14:00,10~19%,강우,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-19 14:00,30~39%,맑음,전라남도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2020-09-19 16:00,20~29%,맑음,경상북도,건축/건축물/공동주택,3억 ~ 5억원 미만,도장공사,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-09-19 16:00,10~19%,강우,서울특별시,건축/건축물/공동주택,"1,000억원 이상",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-19 16:10,30~39%,맑음,경상남도,건축/건축물/노유자시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-19 16:45,80~89%,흐림,광주광역시,토목/교량/도로교량,300억 ~ 500억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-19 17:00,60~69%,맑음,경상북도,건축/건축물/공장,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2020-09-20 8:23,90% 이상,맑음,인천광역시,건축/건축물/공장,3억 ~ 5억원 미만,도장공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-09-20 8:40,40~49%,맑음,충청남도,토목/상하수도/하수도,150억 ~ 200억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-20 9:06,90% 이상,맑음,경상남도,산업환경설비/발전시설,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-20 10:00,30~39%,맑음,전라북도,건축/건축물/교육연구시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-20 10:30,10~19%,맑음,경기도,건축/건축물/공장,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-20 14:00,10~19%,맑음,경기도,건축/건축물/교육연구시설,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
사망 1명 이상,2020-09-20 15:15,40~49%,맑음,대구광역시,건축/건축물/판매시설,20억 ~ 50억원 미만,철골공사,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-09-20 15:30,10~19%,맑음,전라북도,건축/건축물/근린생활시설,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-20 15:35,50~59%,맑음,충청남도,토목/교량/도로교량,150억 ~ 200억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-21 7:20,90% 이상,맑음,서울특별시,토목/도로/기타,100억 ~ 150억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-21 8:20,70~79%,맑음,경상북도,토목/상하수도/하수도,5억 ~ 10억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-21 8:30,60~69%,맑음,서울특별시,토목/교량/도로교량,200억 ~ 300억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-21 8:30,80~89%,맑음,전라남도,건축/건축물/단독주택,1억 ~ 2억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-21 9:00,40~49%,맑음,경기도,건축/건축물/근린생활시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"3일이상 휴업이 필요한 부상, 기타",2020-09-21 9:00,50~59%,맑음,경상남도,토목/도로/도로,3억 ~ 5억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-21 10:45,70~79%,맑음,경기도,건축/건축물/공장,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-21 11:00,80~89%,맑음,경기도,건축/건축물/업무시설,"1,000억원 이상",건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-21 11:00,70~79%,맑음,경기도,건축/건축물/공장,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-09-21 11:09,10% 미만,맑음,서울특별시,건축/건축물/공동주택,300억 ~ 500억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-21 13:00,10~19%,맑음,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-21 15:11,90% 이상,맑음,전라북도,토목/교량/도로교량,5억 ~ 10억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-21 15:30,20~29%,맑음,충청북도,토목/하천/관개수로,100억 ~ 150억원 미만,하천공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-21 15:45,70~79%,맑음,경상남도,건축/건축물/창고시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-21 16:00,40~49%,맑음,서울특별시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-21 16:30,20~29%,흐림,서울특별시,건축/건축물/공동주택,"1,000억원 이상",금속공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2020-09-22 8:30,50~59%,맑음,울산광역시,건축/건축물/공장,"4,000만 ~ 1억원 미만",지붕 및 홈통공사,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2020-09-22 9:30,90% 이상,맑음,서울특별시,건축/건축물/업무시설,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-22 10:00,50~59%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-22 10:00,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-22 10:40,30~39%,맑음,인천광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-09-22 12:55,10~19%,맑음,강원도,건축/건축물,3억 ~ 5억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-22 13:10,10~19%,맑음,충청북도,건축/건축물/숙박시설,100억 ~ 150억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-22 13:40,90% 이상,맑음,부산광역시,건축/건축물/단독주택,5억 ~ 10억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상",2020-09-22 14:00,20~29%,맑음,경기도,토목/교량/도로교량,"2,000만 ~ 4,000만원 미만",교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-22 14:40,50~59%,흐림,강원도,건축/건축물/교육연구시설,20억 ~ 50억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-22 15:30,10% 미만,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-22 16:00,50~59%,맑음,충청북도,건축/건축물/공동주택,200억 ~ 300억원 미만,창호 및 유리공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-23 6:30,60~69%,맑음,강원도,건축/건축물/공동주택,150억 ~ 200억원 미만,조적공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-23 8:30,40~49%,맑음,전라북도,건축/건축물/교육연구시설,5억 ~ 10억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-23 8:40,70~79%,맑음,경상남도,토목/도로/도로,100억 ~ 150억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-23 10:00,40~49%,맑음,경기도,건축/건축물/근린생활시설,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-23 10:00,90% 이상,흐림,전라남도,토목/철도/일반 및 고속철도,"1,000억원 이상",철도 및 궤도공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-23 11:03,10~19%,맑음,서울특별시,건축/건축물/업무시설,20억 ~ 50억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-23 11:10,30~39%,흐림,경상북도,건축/건축물/근린생활시설,3억 ~ 5억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-23 11:20,60~69%,맑음,제주특별자치도,건축/건축물/기타,100억 ~ 150억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2020-09-23 13:30,70~79%,맑음,강원도,건축/건축물/종교시설,5억 ~ 10억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-23 14:00,60~69%,맑음,강원도,건축/건축물/교정 및 군사시설,"500억 ~ 1,000억원 미만",수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2020-09-23 16:30,50~59%,맑음,전라북도,건축/건축물/교육연구시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-24 5:40,40~49%,맑음,경기도,토목/터널/도로터널,"1,000억원 이상",터널공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2020-09-24 6:30,40~49%,맑음,경상북도,건축/건축물/기타,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-24 8:00,60~69%,맑음,경기도,토목/도로/도로,300억 ~ 500억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"사망 1명 이상, 3일이상 휴업이 필요한 부상",2020-09-24 8:59,30~39%,맑음,경기도,토목/상하수도/하수도,100억 ~ 150억원 미만,관공사,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-24 9:30,90% 이상,맑음,충청북도,토목/상하수도/상수도,"500억 ~ 1,000억원 미만",관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-24 10:00,90% 이상,맑음,경기도,토목/상하수도/기타,20억 ~ 50억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2020-09-24 11:00,20~29%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
